facility_id,facility_name,address_line_1,address_line_2,city,state_code,postal_code,country,latitude,longitude,sqft,year_built,occupancy_status,property_type,owner_name,manager_name,contact_phone,contact_email,lease_start_date,lease_end_date,monthly_rent,security_deposit,tax_id,gl_account,cost_center,region_code,district_code,market_area,building_class,floor_count,unit_count,parking_spaces,hvac_type,roof_type,sprinkler_system,fire_alarm,elevator_count,accessibility_compliant,energy_star_rating,last_inspection_date,next_inspection_date,insurance_carrier,policy_number,premium_amount,coverage_start,coverage_end,vendor_id,contract_number,service_type,billing_frequency,payment_terms,currency_code,exchange_rate,created_date,modified_date,created_by,modified_by,is_active,status_reason,notes,external_ref_id,legacy_system_id,import_batch_id,data_source_system,record_version,effective_date,expiration_date,approval_status,approved_by,approved_date,rejection_reason,workflow_state,priority_level,risk_score,compliance_flag,audit_trail_id,internal_row_id,etl_load_timestamp,source_system_code,raw_json_payload,checksum_hash,partition_key,shard_id
facility_id_20,facility_name_20,address_line_1_20,address_line_2_20,city_20,state_code_20,postal_code_20,country_20,latitude_20,longitude_20,sqft_20,year_built_20,occupancy_status_20,property_type_20,owner_name_20,manager_name_20,contact_phone_20,contact_email_20,lease_start_date_20,lease_end_date_20,monthly_rent_20,security_deposit_20,tax_id_20,gl_account_20,cost_center_20,region_code_20,district_code_20,market_area_20,building_class_20,floor_count_20,unit_count_20,parking_spaces_20,hvac_type_20,roof_type_20,sprinkler_system_20,fire_alarm_20,elevator_count_20,accessibility_compliant_20,energy_star_rating_20,last_inspection_date_20,next_inspection_date_20,insurance_carrier_20,policy_number_20,premium_amount_20,coverage_start_20,coverage_end_20,vendor_id_20,contract_number_20,service_type_20,billing_frequency_20,payment_terms_20,currency_code_20,exchange_rate_20,created_date_20,modified_date_20,created_by_20,modified_by_20,is_active_20,status_reason_20,notes_20,external_ref_id_20,legacy_system_id_20,import_batch_id_20,data_source_system_20,record_version_20,effective_date_20,expiration_date_20,approval_status_20,approved_by_20,approved_date_20,rejection_reason_20,workflow_state_20,priority_level_20,risk_score_20,compliance_flag_20,audit_trail_id_20,internal_row_id_20,etl_load_timestamp_20,source_system_code_20,raw_json_payload_20,checksum_hash_20,partition_key_20,shard_id_20
facility_id_21,facility_name_21,address_line_1_21,address_line_2_21,city_21,state_code_21,postal_code_21,country_21,latitude_21,longitude_21,sqft_21,year_built_21,occupancy_status_21,property_type_21,owner_name_21,manager_name_21,contact_phone_21,contact_email_21,lease_start_date_21,lease_end_date_21,monthly_rent_21,security_deposit_21,tax_id_21,gl_account_21,cost_center_21,region_code_21,district_code_21,market_area_21,building_class_21,floor_count_21,unit_count_21,parking_spaces_21,hvac_type_21,roof_type_21,sprinkler_system_21,fire_alarm_21,elevator_count_21,accessibility_compliant_21,energy_star_rating_21,last_inspection_date_21,next_inspection_date_21,insurance_carrier_21,policy_number_21,premium_amount_21,coverage_start_21,coverage_end_21,vendor_id_21,contract_number_21,service_type_21,billing_frequency_21,payment_terms_21,currency_code_21,exchange_rate_21,created_date_21,modified_date_21,created_by_21,modified_by_21,is_active_21,status_reason_21,notes_21,external_ref_id_21,legacy_system_id_21,import_batch_id_21,data_source_system_21,record_version_21,effective_date_21,expiration_date_21,approval_status_21,approved_by_21,approved_date_21,rejection_reason_21,workflow_state_21,priority_level_21,risk_score_21,compliance_flag_21,audit_trail_id_21,internal_row_id_21,etl_load_timestamp_21,source_system_code_21,raw_json_payload_21,checksum_hash_21,partition_key_21,shard_id_21
facility_id_22,facility_name_22,address_line_1_22,address_line_2_22,city_22,state_code_22,postal_code_22,country_22,latitude_22,longitude_22,sqft_22,year_built_22,occupancy_status_22,property_type_22,owner_name_22,manager_name_22,contact_phone_22,contact_email_22,lease_start_date_22,lease_end_date_22,monthly_rent_22,security_deposit_22,tax_id_22,gl_account_22,cost_center_22,region_code_22,district_code_22,market_area_22,building_class_22,floor_count_22,unit_count_22,parking_spaces_22,hvac_type_22,roof_type_22,sprinkler_system_22,fire_alarm_22,elevator_count_22,accessibility_compliant_22,energy_star_rating_22,last_inspection_date_22,next_inspection_date_22,insurance_carrier_22,policy_number_22,premium_amount_22,coverage_start_22,coverage_end_22,vendor_id_22,contract_number_22,service_type_22,billing_frequency_22,payment_terms_22,currency_code_22,exchange_rate_22,created_date_22,modified_date_22,created_by_22,modified_by_22,is_active_22,status_reason_22,notes_22,external_ref_id_22,legacy_system_id_22,import_batch_id_22,data_source_system_22,record_version_22,effective_date_22,expiration_date_22,approval_status_22,approved_by_22,approved_date_22,rejection_reason_22,workflow_state_22,priority_level_22,risk_score_22,compliance_flag_22,audit_trail_id_22,internal_row_id_22,etl_load_timestamp_22,source_system_code_22,raw_json_payload_22,checksum_hash_22,partition_key_22,shard_id_22
facility_id_23,facility_name_23,address_line_1_23,address_line_2_23,city_23,state_code_23,postal_code_23,country_23,latitude_23,longitude_23,sqft_23,year_built_23,occupancy_status_23,property_type_23,owner_name_23,manager_name_23,contact_phone_23,contact_email_23,lease_start_date_23,lease_end_date_23,monthly_rent_23,security_deposit_23,tax_id_23,gl_account_23,cost_center_23,region_code_23,district_code_23,market_area_23,building_class_23,floor_count_23,unit_count_23,parking_spaces_23,hvac_type_23,roof_type_23,sprinkler_system_23,fire_alarm_23,elevator_count_23,accessibility_compliant_23,energy_star_rating_23,last_inspection_date_23,next_inspection_date_23,insurance_carrier_23,policy_number_23,premium_amount_23,coverage_start_23,coverage_end_23,vendor_id_23,contract_number_23,service_type_23,billing_frequency_23,payment_terms_23,currency_code_23,exchange_rate_23,created_date_23,modified_date_23,created_by_23,modified_by_23,is_active_23,status_reason_23,notes_23,external_ref_id_23,legacy_system_id_23,import_batch_id_23,data_source_system_23,record_version_23,effective_date_23,expiration_date_23,approval_status_23,approved_by_23,approved_date_23,rejection_reason_23,workflow_state_23,priority_level_23,risk_score_23,compliance_flag_23,audit_trail_id_23,internal_row_id_23,etl_load_timestamp_23,source_system_code_23,raw_json_payload_23,checksum_hash_23,partition_key_23,shard_id_23
facility_id_24,facility_name_24,address_line_1_24,address_line_2_24,city_24,state_code_24,postal_code_24,country_24,latitude_24,longitude_24,sqft_24,year_built_24,occupancy_status_24,property_type_24,owner_name_24,manager_name_24,contact_phone_24,contact_email_24,lease_start_date_24,lease_end_date_24,monthly_rent_24,security_deposit_24,tax_id_24,gl_account_24,cost_center_24,region_code_24,district_code_24,market_area_24,building_class_24,floor_count_24,unit_count_24,parking_spaces_24,hvac_type_24,roof_type_24,sprinkler_system_24,fire_alarm_24,elevator_count_24,accessibility_compliant_24,energy_star_rating_24,last_inspection_date_24,next_inspection_date_24,insurance_carrier_24,policy_number_24,premium_amount_24,coverage_start_24,coverage_end_24,vendor_id_24,contract_number_24,service_type_24,billing_frequency_24,payment_terms_24,currency_code_24,exchange_rate_24,created_date_24,modified_date_24,created_by_24,modified_by_24,is_active_24,status_reason_24,notes_24,external_ref_id_24,legacy_system_id_24,import_batch_id_24,data_source_system_24,record_version_24,effective_date_24,expiration_date_24,approval_status_24,approved_by_24,approved_date_24,rejection_reason_24,workflow_state_24,priority_level_24,risk_score_24,compliance_flag_24,audit_trail_id_24,internal_row_id_24,etl_load_timestamp_24,source_system_code_24,raw_json_payload_24,checksum_hash_24,partition_key_24,shard_id_24
facility_id_25,facility_name_25,address_line_1_25,address_line_2_25,city_25,state_code_25,postal_code_25,country_25,latitude_25,longitude_25,sqft_25,year_built_25,occupancy_status_25,property_type_25,owner_name_25,manager_name_25,contact_phone_25,contact_email_25,lease_start_date_25,lease_end_date_25,monthly_rent_25,security_deposit_25,tax_id_25,gl_account_25,cost_center_25,region_code_25,district_code_25,market_area_25,building_class_25,floor_count_25,unit_count_25,parking_spaces_25,hvac_type_25,roof_type_25,sprinkler_system_25,fire_alarm_25,elevator_count_25,accessibility_compliant_25,energy_star_rating_25,last_inspection_date_25,next_inspection_date_25,insurance_carrier_25,policy_number_25,premium_amount_25,coverage_start_25,coverage_end_25,vendor_id_25,contract_number_25,service_type_25,billing_frequency_25,payment_terms_25,currency_code_25,exchange_rate_25,created_date_25,modified_date_25,created_by_25,modified_by_25,is_active_25,status_reason_25,notes_25,external_ref_id_25,legacy_system_id_25,import_batch_id_25,data_source_system_25,record_version_25,effective_date_25,expiration_date_25,approval_status_25,approved_by_25,approved_date_25,rejection_reason_25,workflow_state_25,priority_level_25,risk_score_25,compliance_flag_25,audit_trail_id_25,internal_row_id_25,etl_load_timestamp_25,source_system_code_25,raw_json_payload_25,checksum_hash_25,partition_key_25,shard_id_25
facility_id_26,facility_name_26,address_line_1_26,address_line_2_26,city_26,state_code_26,postal_code_26,country_26,latitude_26,longitude_26,sqft_26,year_built_26,occupancy_status_26,property_type_26,owner_name_26,manager_name_26,contact_phone_26,contact_email_26,lease_start_date_26,lease_end_date_26,monthly_rent_26,security_deposit_26,tax_id_26,gl_account_26,cost_center_26,region_code_26,district_code_26,market_area_26,building_class_26,floor_count_26,unit_count_26,parking_spaces_26,hvac_type_26,roof_type_26,sprinkler_system_26,fire_alarm_26,elevator_count_26,accessibility_compliant_26,energy_star_rating_26,last_inspection_date_26,next_inspection_date_26,insurance_carrier_26,policy_number_26,premium_amount_26,coverage_start_26,coverage_end_26,vendor_id_26,contract_number_26,service_type_26,billing_frequency_26,payment_terms_26,currency_code_26,exchange_rate_26,created_date_26,modified_date_26,created_by_26,modified_by_26,is_active_26,status_reason_26,notes_26,external_ref_id_26,legacy_system_id_26,import_batch_id_26,data_source_system_26,record_version_26,effective_date_26,expiration_date_26,approval_status_26,approved_by_26,approved_date_26,rejection_reason_26,workflow_state_26,priority_level_26,risk_score_26,compliance_flag_26,audit_trail_id_26,internal_row_id_26,etl_load_timestamp_26,source_system_code_26,raw_json_payload_26,checksum_hash_26,partition_key_26,shard_id_26
facility_id_27,facility_name_27,address_line_1_27,address_line_2_27,city_27,state_code_27,postal_code_27,country_27,latitude_27,longitude_27,sqft_27,year_built_27,occupancy_status_27,property_type_27,owner_name_27,manager_name_27,contact_phone_27,contact_email_27,lease_start_date_27,lease_end_date_27,monthly_rent_27,security_deposit_27,tax_id_27,gl_account_27,cost_center_27,region_code_27,district_code_27,market_area_27,building_class_27,floor_count_27,unit_count_27,parking_spaces_27,hvac_type_27,roof_type_27,sprinkler_system_27,fire_alarm_27,elevator_count_27,accessibility_compliant_27,energy_star_rating_27,last_inspection_date_27,next_inspection_date_27,insurance_carrier_27,policy_number_27,premium_amount_27,coverage_start_27,coverage_end_27,vendor_id_27,contract_number_27,service_type_27,billing_frequency_27,payment_terms_27,currency_code_27,exchange_rate_27,created_date_27,modified_date_27,created_by_27,modified_by_27,is_active_27,status_reason_27,notes_27,external_ref_id_27,legacy_system_id_27,import_batch_id_27,data_source_system_27,record_version_27,effective_date_27,expiration_date_27,approval_status_27,approved_by_27,approved_date_27,rejection_reason_27,workflow_state_27,priority_level_27,risk_score_27,compliance_flag_27,audit_trail_id_27,internal_row_id_27,etl_load_timestamp_27,source_system_code_27,raw_json_payload_27,checksum_hash_27,partition_key_27,shard_id_27
facility_id_28,facility_name_28,address_line_1_28,address_line_2_28,city_28,state_code_28,postal_code_28,country_28,latitude_28,longitude_28,sqft_28,year_built_28,occupancy_status_28,property_type_28,owner_name_28,manager_name_28,contact_phone_28,contact_email_28,lease_start_date_28,lease_end_date_28,monthly_rent_28,security_deposit_28,tax_id_28,gl_account_28,cost_center_28,region_code_28,district_code_28,market_area_28,building_class_28,floor_count_28,unit_count_28,parking_spaces_28,hvac_type_28,roof_type_28,sprinkler_system_28,fire_alarm_28,elevator_count_28,accessibility_compliant_28,energy_star_rating_28,last_inspection_date_28,next_inspection_date_28,insurance_carrier_28,policy_number_28,premium_amount_28,coverage_start_28,coverage_end_28,vendor_id_28,contract_number_28,service_type_28,billing_frequency_28,payment_terms_28,currency_code_28,exchange_rate_28,created_date_28,modified_date_28,created_by_28,modified_by_28,is_active_28,status_reason_28,notes_28,external_ref_id_28,legacy_system_id_28,import_batch_id_28,data_source_system_28,record_version_28,effective_date_28,expiration_date_28,approval_status_28,approved_by_28,approved_date_28,rejection_reason_28,workflow_state_28,priority_level_28,risk_score_28,compliance_flag_28,audit_trail_id_28,internal_row_id_28,etl_load_timestamp_28,source_system_code_28,raw_json_payload_28,checksum_hash_28,partition_key_28,shard_id_28
facility_id_29,facility_name_29,address_line_1_29,address_line_2_29,city_29,state_code_29,postal_code_29,country_29,latitude_29,longitude_29,sqft_29,year_built_29,occupancy_status_29,property_type_29,owner_name_29,manager_name_29,contact_phone_29,contact_email_29,lease_start_date_29,lease_end_date_29,monthly_rent_29,security_deposit_29,tax_id_29,gl_account_29,cost_center_29,region_code_29,district_code_29,market_area_29,building_class_29,floor_count_29,unit_count_29,parking_spaces_29,hvac_type_29,roof_type_29,sprinkler_system_29,fire_alarm_29,elevator_count_29,accessibility_compliant_29,energy_star_rating_29,last_inspection_date_29,next_inspection_date_29,insurance_carrier_29,policy_number_29,premium_amount_29,coverage_start_29,coverage_end_29,vendor_id_29,contract_number_29,service_type_29,billing_frequency_29,payment_terms_29,currency_code_29,exchange_rate_29,created_date_29,modified_date_29,created_by_29,modified_by_29,is_active_29,status_reason_29,notes_29,external_ref_id_29,legacy_system_id_29,import_batch_id_29,data_source_system_29,record_version_29,effective_date_29,expiration_date_29,approval_status_29,approved_by_29,approved_date_29,rejection_reason_29,workflow_state_29,priority_level_29,risk_score_29,compliance_flag_29,audit_trail_id_29,internal_row_id_29,etl_load_timestamp_29,source_system_code_29,raw_json_payload_29,checksum_hash_29,partition_key_29,shard_id_29
facility_id_30,facility_name_30,address_line_1_30,address_line_2_30,city_30,state_code_30,postal_code_30,country_30,latitude_30,longitude_30,sqft_30,year_built_30,occupancy_status_30,property_type_30,owner_name_30,manager_name_30,contact_phone_30,contact_email_30,lease_start_date_30,lease_end_date_30,monthly_rent_30,security_deposit_30,tax_id_30,gl_account_30,cost_center_30,region_code_30,district_code_30,market_area_30,building_class_30,floor_count_30,unit_count_30,parking_spaces_30,hvac_type_30,roof_type_30,sprinkler_system_30,fire_alarm_30,elevator_count_30,accessibility_compliant_30,energy_star_rating_30,last_inspection_date_30,next_inspection_date_30,insurance_carrier_30,policy_number_30,premium_amount_30,coverage_start_30,coverage_end_30,vendor_id_30,contract_number_30,service_type_30,billing_frequency_30,payment_terms_30,currency_code_30,exchange_rate_30,created_date_30,modified_date_30,created_by_30,modified_by_30,is_active_30,status_reason_30,notes_30,external_ref_id_30,legacy_system_id_30,import_batch_id_30,data_source_system_30,record_version_30,effective_date_30,expiration_date_30,approval_status_30,approved_by_30,approved_date_30,rejection_reason_30,workflow_state_30,priority_level_30,risk_score_30,compliance_flag_30,audit_trail_id_30,internal_row_id_30,etl_load_timestamp_30,source_system_code_30,raw_json_payload_30,checksum_hash_30,partition_key_30,shard_id_30
facility_id_31,facility_name_31,address_line_1_31,address_line_2_31,city_31,state_code_31,postal_code_31,country_31,latitude_31,longitude_31,sqft_31,year_built_31,occupancy_status_31,property_type_31,owner_name_31,manager_name_31,contact_phone_31,contact_email_31,lease_start_date_31,lease_end_date_31,monthly_rent_31,security_deposit_31,tax_id_31,gl_account_31,cost_center_31,region_code_31,district_code_31,market_area_31,building_class_31,floor_count_31,unit_count_31,parking_spaces_31,hvac_type_31,roof_type_31,sprinkler_system_31,fire_alarm_31,elevator_count_31,accessibility_compliant_31,energy_star_rating_31,last_inspection_date_31,next_inspection_date_31,insurance_carrier_31,policy_number_31,premium_amount_31,coverage_start_31,coverage_end_31,vendor_id_31,contract_number_31,service_type_31,billing_frequency_31,payment_terms_31,currency_code_31,exchange_rate_31,created_date_31,modified_date_31,created_by_31,modified_by_31,is_active_31,status_reason_31,notes_31,external_ref_id_31,legacy_system_id_31,import_batch_id_31,data_source_system_31,record_version_31,effective_date_31,expiration_date_31,approval_status_31,approved_by_31,approved_date_31,rejection_reason_31,workflow_state_31,priority_level_31,risk_score_31,compliance_flag_31,audit_trail_id_31,internal_row_id_31,etl_load_timestamp_31,source_system_code_31,raw_json_payload_31,checksum_hash_31,partition_key_31,shard_id_31
